po_id,material_id,material_name,supplier_id,supplier_name,plant_id,plant_name,period_week,allocated_units,utilization_pct,lead_time_variance_days,geo_financial_risk,delay_probability_pct,risk_tier,status_label,recommended_action,split_sourcing_recommended
PO-SUP_004-MAT_018-W06,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W06,507,5.5,1.8,1.8,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W06,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W06,845,9.1,1.8,1.8,11.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W06,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W06,369,4.0,1.8,1.8,8.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W06,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W06,412,4.5,1.8,1.8,3.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W06,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W06,811,8.8,1.8,1.8,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,1416,17.4,0.6,3.1,23.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,1156,14.2,0.6,3.1,25.0,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,1186,14.6,0.6,3.1,23.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,1058,13.0,0.6,3.1,7.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,597,7.4,0.6,3.1,14.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W06,1112,13.1,1.8,1.8,16.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W06,909,10.7,1.8,1.8,16.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W06,931,11.0,1.8,1.8,15.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W06,831,9.8,1.8,1.8,5.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W06,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W06,469,5.5,1.8,1.8,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,1296,11.7,0.6,3.1,22.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,675,6.1,0.6,3.1,21.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,1137,10.3,0.6,3.1,22.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,1046,9.4,0.6,3.1,7.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,1246,11.2,0.6,3.1,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W06,939,11.5,1.8,1.8,11.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W06,489,6.0,1.8,1.8,10.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W06,824,10.1,1.8,1.8,11.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W06,757,9.2,1.8,1.8,4.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W06,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W06,902,11.0,1.8,1.8,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,868,12.0,0.6,3.1,18.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,1254,17.3,0.6,3.1,24.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,354,4.9,0.6,3.1,17.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,1236,17.1,0.6,3.1,7.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,549,7.6,0.6,3.1,13.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W06,655,5.1,0.9,1.3,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W06,946,7.4,0.9,1.3,12.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W06,267,2.1,0.9,1.3,6.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W06,933,7.3,0.9,1.3,3.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W06,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W06,414,3.2,0.9,1.3,5.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,956,12.1,0.6,3.1,26.9,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,1120,14.2,0.6,3.1,33.9,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,1419,18.0,0.6,3.1,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,392,5.0,0.6,3.1,7.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,1204,15.3,0.6,3.1,25.7,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_011-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W06,783,9.2,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W06,916,10.7,0.9,1.3,8.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W06,1161,13.6,0.9,1.3,8.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W06,320,3.8,0.9,1.3,1.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W06,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W06,986,11.6,0.9,1.3,5.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,1292,11.5,0.6,3.1,31.8,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,1121,9.9,0.6,3.1,36.3,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,1057,9.4,0.6,3.1,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,1429,12.7,0.6,3.1,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,1281,11.4,0.6,3.1,26.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_011-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W06,759,9.2,0.9,1.3,8.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W06,659,8.0,0.9,1.3,9.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W06,620,7.5,0.9,1.3,8.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W06,840,10.2,0.9,1.3,3.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W06,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W06,753,9.2,0.9,1.3,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,1271,14.8,0.6,3.1,25.3,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,460,5.4,0.6,3.1,21.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,637,7.4,0.6,3.1,20.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,1181,13.8,0.6,3.1,9.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,1360,15.8,0.6,3.1,21.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W06,847,10.5,0.9,1.3,6.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W06,306,3.8,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W06,424,5.2,0.9,1.3,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W06,788,9.7,0.9,1.3,2.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W06,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W06,906,11.2,0.9,1.3,5.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W06,1102,18.2,0.6,3.1,21.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W06,1557,25.7,0.6,3.1,28.1,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W06,1171,19.3,0.6,3.1,22.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W06,916,15.1,0.6,3.1,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W06,1135,18.7,0.6,3.1,17.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W06,675,7.4,0.9,1.3,7.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W06,955,10.4,0.9,1.3,9.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W06,717,7.8,0.9,1.3,7.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W06,561,6.1,0.9,1.3,2.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W06,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W06,695,7.6,0.9,1.3,5.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W06,945,9.8,0.8,3.2,14.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W06,1626,16.8,0.8,3.2,9.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W06,563,5.8,0.8,3.2,16.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W06,626,6.5,0.8,3.2,22.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W06,354,3.7,0.8,3.2,17.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W06,424,3.6,2.1,1.9,10.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W06,730,6.2,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W06,845,7.2,2.1,1.9,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W06,938,8.0,2.1,1.9,22.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W06,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W06,489,4.2,2.1,1.9,15.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W06,431,4.8,0.8,3.2,13.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W06,1446,16.1,0.8,3.2,10.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W06,693,7.7,0.8,3.2,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W06,668,7.4,0.8,3.2,23.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W06,1204,13.4,0.8,3.2,23.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W06,766,14.1,2.1,1.9,13.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W06,886,16.3,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W06,902,16.6,2.1,1.9,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W06,410,7.6,2.1,1.9,16.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W06,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W06,738,13.6,2.1,1.9,18.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W06,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W06,639,12.2,0.8,3.2,15.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W06,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W06,453,8.7,0.8,3.2,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W06,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W06,877,16.8,0.8,3.2,20.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W06,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W06,1262,24.1,0.8,3.2,31.2,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
